Course,Previous qualification,Previous qualification (grade),Nationality,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
9085,1,122,1,103.4,0,0,0,1,0,0,19,0,14.4,13,7.6,2.6,0.32,Graduate
9773,1,127,1,123.2,1,0,0,1,0,0,18,0,11,0,9.4,-0.8,-3.12,Enrolled
9147,1,136,1,124.1,0,0,0,1,0,0,18,0,12.4,10.8,8.9,1.4,3.51,Graduate
9556,19,133.1,1,99.5,1,0,1,0,0,1,37,0,16,0,8.9,1.4,3.51,Dropout
9991,40,127,1,124.9,0,0,0,1,0,0,29,0,13.57142857,12.33333333,16.2,0.3,-0.92,Graduate
9070,1,116,1,110.8,0,0,0,1,0,0,18,0,11.83333333,12.5,7.6,2.6,0.32,Enrolled
9238,1,121,1,118.9,1,0,0,1,0,1,19,0,11.66666667,12.66666667,12.4,0.5,1.79,Graduate
9238,1,124,1,118.8,1,0,1,0,0,0,22,0,11.83333333,13,16.2,0.3,-0.92,Dropout
9254,1,131,1,137,0,0,0,1,0,1,20,0,11.16666667,10.6,15.5,2.8,-4.06,Graduate
8014,1,100,1,100,0,0,0,1,0,0,34,0,0,0,12.7,3.7,-1.7,Dropout
9119,1,130,1,120,0,0,1,0,0,0,30,0,11.75,12.16666667,7.6,2.6,0.32,Dropout
9238,1,135,1,122.8,0,0,0,1,0,0,18,0,14,14,10.8,1.4,1.74,Graduate
9238,1,130,1,121.6,0,0,0,1,0,0,18,0,12.83333333,12,12.4,0.5,1.79,Graduate
9773,1,146,1,149.2,1,0,0,1,0,0,18,0,12.25,11.66666667,9.4,-0.8,-3.12,Graduate
9500,1,146,1,140,1,0,0,1,0,0,18,0,14.82857143,14.82857143,12.7,3.7,-1.7,Graduate
9773,1,154,1,133.4,1,0,0,1,0,1,19,0,11.4,12.8,12.7,3.7,-1.7,Graduate
9070,1,137,1,126.2,1,0,0,1,0,1,19,0,13,12.5,10.8,1.4,1.74,Graduate
9500,1,151,1,127.8,0,0,0,1,0,1,18,0,13.67142857,13.67142857,12.7,3.7,-1.7,Graduate
9003,39,150,1,150,0,0,0,1,0,1,21,0,12.66666667,12.8,13.9,-0.3,0.79,Graduate
9147,1,121,1,113.7,1,0,0,0,0,0,20,0,10,13,7.6,2.6,0.32,Dropout
9147,1,122,1,117.8,1,0,0,1,0,0,20,0,13.5,12.33333333,13.9,-0.3,0.79,Graduate
9500,1,143,1,136.7,0,0,0,1,0,0,19,0,12.67,13.55,11.1,0.6,2.02,Graduate
9238,1,152,1,144.7,0,0,0,1,0,0,20,0,14.5,15.42857143,16.2,0.3,-0.92,Graduate
9500,1,145,1,139.8,1,0,0,1,0,0,18,0,13.68571429,15.3875,13.9,-0.3,0.79,Graduate
9853,1,120,1,113.7,0,0,0,1,0,0,20,0,11,10.66666667,12.7,3.7,-1.7,Dropout
9130,3,140,1,140,0,0,1,0,0,0,29,0,11.55555556,13.2,7.6,2.6,0.32,Dropout
9500,1,143,1,142.3,0,0,0,1,0,1,18,0,13.79714286,13.775,12.4,0.5,1.79,Enrolled
9500,1,129,1,119.6,1,0,0,1,0,1,20,0,14.00375,13.81285714,15.5,2.8,-4.06,Graduate
9147,1,139,1,123.7,1,0,0,1,0,1,22,0,12,11.4,16.2,0.3,-0.92,Graduate
8014,1,133.1,1,143,1,0,0,1,0,1,47,0,14.16666667,14.16666667,16.2,0.3,-0.92,Graduate
9991,1,127,1,100.1,0,0,0,1,0,0,31,0,14,13.8,8.9,1.4,3.51,Graduate
9070,1,126,1,119.4,0,0,0,1,0,1,21,0,13.8,12.83333333,16.2,0.3,-0.92,Graduate
8014,1,128,1,122.1,0,0,0,1,0,0,21,0,12.8,11.85714286,7.6,2.6,0.32,Graduate
9773,12,100,1,100,0,0,0,1,0,0,24,0,12.16666667,13.83333333,7.6,2.6,0.32,Graduate
9070,1,123,1,113.9,0,0,0,1,0,0,18,0,12.5,12.33333333,15.5,2.8,-4.06,Enrolled
8014,15,170,1,101,0,0,0,1,0,0,32,0,12,11.5,7.6,2.6,0.32,Graduate
8014,1,117,1,111.8,1,0,0,1,0,1,19,0,10.83333333,11.5,10.8,1.4,1.74,Graduate
9500,1,140,1,140,1,0,0,1,0,0,24,0,13.385,13.385,9.4,-0.8,-3.12,Graduate
9085,1,123,1,124.4,1,0,0,1,0,0,19,0,15.66666667,14.5,15.5,2.8,-4.06,Graduate
9003,39,150,1,150,0,0,1,1,0,1,19,0,14.33333333,13.83333333,13.9,-0.3,0.79,Graduate
9003,39,140,1,140,0,0,0,1,0,0,24,0,11.42857143,13,12.4,0.5,1.79,Enrolled
9238,1,123,1,116,1,0,0,1,0,1,18,0,11.66666667,11.66666667,8.9,1.4,3.51,Graduate
9070,1,130,1,135.6,1,0,0,1,0,1,19,0,12,11.33333333,8.9,1.4,3.51,Dropout
9500,1,137,1,121,0,0,0,1,0,1,19,0,14.72571429,14.72571429,10.8,1.4,1.74,Graduate
9773,1,126,1,118.7,1,0,0,1,0,1,18,0,14.16666667,13.66666667,12.4,0.5,1.79,Graduate
9238,1,125,1,125.7,1,0,0,1,0,0,18,0,11.57142857,12.33333333,12.4,0.5,1.79,Graduate
9556,1,112,1,107.1,1,0,0,1,0,0,20,0,12.5,13.1375,12.4,0.5,1.79,Graduate
9500,1,141,1,125.5,0,0,0,1,0,0,18,0,12.86,12.86,9.4,-0.8,-3.12,Graduate
9670,1,135,1,127,1,0,0,1,0,0,18,0,12.25,13.71428571,11.1,0.6,2.02,Graduate
9085,1,117,1,113.5,1,0,0,1,0,1,21,0,12,12.2,10.8,1.4,1.74,Graduate
9500,1,160,1,154.4,0,0,0,1,0,1,18,0,15.11666667,16.16888889,15.5,2.8,-4.06,Graduate
9670,1,136,1,122,0,0,1,0,0,0,18,0,12.5,10.25,9.4,-0.8,-3.12,Dropout
9238,1,143,1,128,1,0,0,1,0,0,19,0,0,0,9.4,-0.8,-3.12,Dropout
9670,1,119,1,115.5,1,0,0,1,0,0,19,0,11,11,10.8,1.4,1.74,Enrolled
9670,1,120,1,117.2,1,0,0,1,0,0,18,0,11.875,14.6,11.1,0.6,2.02,Graduate
9130,3,150,1,150,1,0,0,1,0,0,34,0,11,0,12.7,3.7,-1.7,Dropout
9085,1,142,1,155.3,0,0,0,1,0,0,19,0,15.2,13.2,7.6,2.6,0.32,Graduate
9130,39,120,1,120,1,0,1,0,0,0,19,0,11.6,11,12.4,0.5,1.79,Dropout
9238,1,160,1,116.1,0,0,1,1,0,0,26,0,14.83333333,15.14285714,11.1,0.6,2.02,Graduate
9853,1,133.1,1,118.9,1,0,0,1,0,0,21,0,11.33333333,11.33333333,7.6,2.6,0.32,Dropout
9147,1,142,1,127.3,0,0,0,1,0,1,18,0,11.2,11.8,11.1,0.6,2.02,Graduate
9853,1,121,1,113.7,1,0,0,1,0,1,20,0,13.4,13.66666667,9.4,-0.8,-3.12,Graduate
9147,1,135,1,118.5,0,0,0,1,0,0,25,0,10.5,0,11.1,0.6,2.02,Dropout
9147,1,153,1,146.7,0,0,0,1,0,0,18,0,16.2,16.4,11.1,0.6,2.02,Graduate
9500,1,140,1,124.3,1,0,0,1,0,1,18,0,14.54285714,14.88181818,16.2,0.3,-0.92,Graduate
9500,1,152,1,137.8,0,0,0,1,0,0,19,0,13.69428571,14.35555556,11.1,0.6,2.02,Graduate
9238,1,120,1,130.2,0,0,0,1,0,1,18,0,11.28571429,11.85714286,12.4,0.5,1.79,Graduate
9500,1,160,1,147.8,0,0,0,1,0,0,20,0,11.75714286,13.08333333,15.5,2.8,-4.06,Enrolled
9085,40,150,1,150,0,0,1,0,0,0,26,0,0,0,8.9,1.4,3.51,Dropout
9500,1,100,1,100,1,0,0,1,0,1,19,0,13.05857143,13.05857143,10.8,1.4,1.74,Graduate
9500,1,150,1,155.6,0,0,0,1,0,0,19,0,14.3,14.05555556,16.2,0.3,-0.92,Graduate
9147,1,124,1,117.4,0,0,0,1,0,0,19,0,11.8,12,7.6,2.6,0.32,Graduate
9085,1,141,1,128.8,1,0,0,1,0,0,19,0,10.33333333,13,7.6,2.6,0.32,Enrolled
9254,1,121,1,117.5,1,0,0,1,0,0,18,0,10.57142857,11.66666667,16.2,0.3,-0.92,Graduate
9500,6,134,1,120.4,1,0,0,1,0,0,19,0,13.33333333,13.33333333,7.6,2.6,0.32,Graduate
9238,1,134,1,130.9,0,0,1,1,0,0,18,0,11.85714286,11,13.9,-0.3,0.79,Graduate
9853,1,132,1,125,1,0,0,1,0,0,18,0,12.6,11.4,9.4,-0.8,-3.12,Enrolled
9085,1,135,1,136.8,1,0,0,1,0,0,18,0,14,11.6,9.4,-0.8,-3.12,Enrolled
9853,1,123,1,121.6,1,0,0,1,0,0,18,0,12,12.66666667,11.1,0.6,2.02,Enrolled
9119,39,151,1,151,0,0,1,1,0,0,26,0,0,0,16.2,0.3,-0.92,Dropout
9238,1,107,1,103.5,1,0,0,1,0,0,20,0,12,13,12.4,0.5,1.79,Graduate
8014,1,126,1,119.4,0,0,0,1,0,0,19,0,12.66666667,11.66666667,12.7,3.7,-1.7,Graduate
9238,1,133,1,134.4,1,0,0,1,0,1,18,0,12.16666667,13.66666667,9.4,-0.8,-3.12,Graduate
9238,39,140,1,143,0,0,0,1,0,0,19,0,13.33333333,14.66666667,13.9,-0.3,0.79,Graduate
9853,40,110,1,110,0,0,1,1,0,0,40,0,15,14.57142857,12.4,0.5,1.79,Graduate
9500,1,141,1,132.5,1,0,0,1,0,1,18,0,13.39125,13.39125,9.4,-0.8,-3.12,Graduate
9238,1,122,1,114.7,0,0,0,1,0,0,19,0,12.16666667,12.42857143,13.9,-0.3,0.79,Graduate
9130,1,156,1,166.9,0,0,0,1,0,0,18,0,11.25,12.5,7.6,2.6,0.32,Graduate
9085,1,129,1,125.9,1,0,0,1,0,0,19,0,12,12,9.4,-0.8,-3.12,Enrolled
171,1,188,1,178.3,1,0,0,1,0,0,18,0,0,0,15.5,2.8,-4.06,Dropout
8014,1,120,1,117,1,0,0,1,0,0,33,0,12.83333333,12.85714286,12.4,0.5,1.79,Graduate
9003,3,130,1,150,0,0,0,1,0,0,35,0,14,13.1,16.2,0.3,-0.92,Graduate
9147,1,130,1,130,1,0,0,1,0,0,26,0,13,12,9.4,-0.8,-3.12,Enrolled
9773,1,140,1,135.1,1,0,0,1,0,0,18,0,13.5,12.5,9.4,-0.8,-3.12,Graduate
9238,1,110,1,110,0,0,0,1,0,0,36,0,10.69230769,12.30769231,15.5,2.8,-4.06,Enrolled
9991,1,133.1,1,136.2,0,0,0,1,0,0,39,0,11,11.66666667,10.8,1.4,1.74,Graduate
9238,1,120,1,116,0,0,0,1,0,0,44,0,13,13.83333333,12.7,3.7,-1.7,Graduate
8014,1,96,1,100,0,0,0,1,0,0,20,0,12,11.25,9.4,-0.8,-3.12,Enrolled
9254,1,117,1,116.3,1,0,0,1,0,0,24,0,12.6,11.5,12.7,3.7,-1.7,Dropout
9773,1,123,1,134,0,0,0,1,0,1,20,0,13.66666667,13.33333333,12.4,0.5,1.79,Graduate
171,1,127,1,124.2,1,0,0,0,0,0,19,0,0,0,9.4,-0.8,-3.12,Dropout
9500,1,151,1,134.5,0,0,1,1,0,1,18,0,14.2,14.2,7.6,2.6,0.32,Graduate
9254,1,127,1,120.7,0,0,1,0,0,0,22,0,11,0,10.8,1.4,1.74,Dropout
9085,1,133,1,127.1,1,0,0,1,0,0,18,0,15,16.42857143,11.1,0.6,2.02,Graduate
9500,19,133.1,1,133,0,0,0,1,0,0,24,0,12.58571429,13.44285714,13.9,-0.3,0.79,Graduate
9991,1,133.1,1,128.2,0,0,0,1,0,0,33,0,0,0,12.7,3.7,-1.7,Dropout
9003,1,133.1,1,130,0,0,1,1,0,1,30,0,0,0,11.1,0.6,2.02,Enrolled
9085,43,160,1,172,0,0,0,1,0,0,26,0,0,0,8.9,1.4,3.51,Dropout
9853,1,140,1,128.5,1,0,0,1,0,0,18,0,11.66666667,11.83333333,10.8,1.4,1.74,Graduate
9773,1,146,1,128.5,0,0,1,1,0,0,19,0,12.66666667,10,10.8,1.4,1.74,Dropout
9147,1,112,1,112,1,0,0,1,0,0,20,0,10.33333333,11,16.2,0.3,-0.92,Enrolled
9085,42,140,1,142.5,1,0,0,1,0,1,22,0,13.5,13.71428571,8.9,1.4,3.51,Graduate
9500,1,136,1,133,1,0,0,1,0,0,19,0,13.98,13.98,7.6,2.6,0.32,Enrolled
9085,1,133.1,1,106,1,0,0,1,0,1,21,0,16.15384615,15.75,15.5,2.8,-4.06,Graduate
9500,1,136,1,125.5,1,0,0,1,0,1,21,0,14.03333333,14.03333333,7.6,2.6,0.32,Graduate
9085,1,134,1,131.2,0,0,0,1,0,0,19,0,11,11.2,7.6,2.6,0.32,Enrolled
9853,1,122,1,112.9,1,0,0,1,0,1,19,0,13.85714286,13.66666667,8.9,1.4,3.51,Graduate
9500,1,138,1,124.8,1,0,0,1,0,0,18,0,13.41428571,13.41428571,12.7,3.7,-1.7,Dropout
8014,1,160,1,140.9,0,0,0,1,0,0,50,0,13.54545455,13.57142857,16.2,0.3,-0.92,Graduate
9991,1,130,1,148,0,0,0,1,0,1,31,0,11.25,10.83333333,13.9,-0.3,0.79,Enrolled
9773,1,161,1,148.4,0,0,0,1,0,1,19,0,13.83333333,14.42857143,15.5,2.8,-4.06,Graduate
9991,1,140,1,129.7,0,0,0,1,0,0,35,0,12,12.85714286,13.9,-0.3,0.79,Graduate
9085,19,133.1,1,128.2,0,0,0,1,0,0,31,0,0,0,12.7,3.7,-1.7,Dropout
8014,19,133.1,1,104,0,0,1,1,0,0,42,0,11.9,12.8,11.1,0.6,2.02,Enrolled
9147,1,130,1,119.9,1,0,0,0,0,0,34,0,0,0,9.4,-0.8,-3.12,Dropout
9500,1,152,1,141,1,0,0,1,0,1,18,0,15.13571429,15.2875,12.4,0.5,1.79,Graduate
9853,1,125,1,116.6,1,0,0,0,0,1,18,0,12.28571429,13.33333333,8.9,1.4,3.51,Enrolled
9085,39,140,1,140,1,0,0,1,0,0,21,0,12.66666667,13.5,16.2,0.3,-0.92,Enrolled
9500,19,133.1,1,140,0,0,0,1,0,1,26,0,12.74,10.97857143,16.2,0.3,-0.92,Dropout
9500,1,170,1,100,0,0,0,1,0,0,20,0,13.25,13.75,13.9,-0.3,0.79,Enrolled
9238,1,135,1,121,0,0,0,1,0,0,19,0,10.33333333,10.33333333,7.6,2.6,0.32,Enrolled
9853,1,125,1,117,0,0,0,1,0,1,19,0,13.42857143,13.16666667,15.5,2.8,-4.06,Graduate
9147,42,140,1,140.2,0,0,0,1,0,0,20,0,12.55555556,11.11111111,8.9,1.4,3.51,Graduate
9238,1,124,1,129.3,0,0,0,1,0,0,19,0,11.5,11.16666667,7.6,2.6,0.32,Graduate
9853,1,140,1,145.3,0,0,0,1,0,0,18,0,13.66666667,12.33333333,7.6,2.6,0.32,Graduate
9991,3,130,1,146.2,0,0,0,1,0,0,28,0,11.27272727,12,10.8,1.4,1.74,Graduate
9853,1,134,1,122.5,1,0,0,1,0,0,22,0,13.16666667,12.4,15.5,2.8,-4.06,Enrolled
8014,39,160,1,156.1,0,0,0,1,0,1,21,0,14.66666667,14.16666667,13.9,-0.3,0.79,Graduate
9085,39,140,1,140,1,0,0,1,0,0,21,0,12.75,11,12.4,0.5,1.79,Enrolled
9500,1,150,1,140,0,1,0,1,0,0,26,0,11.2,12.14,16.2,0.3,-0.92,Enrolled
9773,1,141,1,128.4,1,0,1,0,0,0,18,0,13,11.4,7.6,2.6,0.32,Dropout
9085,1,120,1,115,0,0,0,0,0,0,20,0,10.5,12.33333333,7.6,2.6,0.32,Dropout
9085,1,166,1,158.7,0,0,0,1,0,0,18,0,14.85714286,14,11.1,0.6,2.02,Graduate
9500,1,147,1,124.5,1,0,0,1,0,1,19,0,12.86,12.86,10.8,1.4,1.74,Graduate
9238,1,121,1,111.9,1,0,0,1,0,0,20,0,11.72727273,12,12.4,0.5,1.79,Graduate
9085,39,150,1,150,1,0,0,1,0,1,22,0,13.14285714,12,13.9,-0.3,0.79,Graduate
9670,1,124,1,114.2,1,0,1,1,0,0,18,0,11.8,13.71428571,10.8,1.4,1.74,Dropout
9147,1,96,1,96,1,0,0,1,0,0,19,0,10.66666667,0,16.2,0.3,-0.92,Dropout
9070,1,125,1,128.9,0,0,0,1,0,1,18,0,11.6,11.2,8.9,1.4,3.51,Enrolled
9254,1,136,1,121.7,1,0,0,1,0,0,20,0,10.33333333,10.33333333,10.8,1.4,1.74,Enrolled
9773,1,120,1,114.8,1,1,0,1,0,0,19,0,12.25,11,7.6,2.6,0.32,Enrolled
9254,1,128,1,127,0,0,0,1,0,0,19,0,12,12.75,12.4,0.5,1.79,Enrolled
9500,1,142,1,131.3,1,0,0,1,0,0,19,0,14.73142857,14.73142857,10.8,1.4,1.74,Graduate
171,1,135,1,137.1,1,0,0,1,0,0,18,0,0,0,12.7,3.7,-1.7,Graduate
9070,40,120,1,120,1,0,0,1,0,0,21,0,13.61538462,14.25,13.9,-0.3,0.79,Graduate
9991,40,140,1,139,0,0,0,1,0,0,27,0,15.8,14.8,8.9,1.4,3.51,Graduate
9238,1,135,1,129.1,0,0,0,1,0,0,19,0,14.66666667,14.57142857,15.5,2.8,-4.06,Graduate
9085,1,133.1,1,128.2,0,0,0,1,0,0,25,0,0,0,7.6,2.6,0.32,Dropout
9500,1,137,1,120.8,1,0,0,1,0,1,18,0,14.65428571,14.65428571,10.8,1.4,1.74,Graduate
9500,3,122,1,135.8,0,0,0,1,0,0,24,0,12.40142857,12.40142857,10.8,1.4,1.74,Graduate
9500,1,128,1,118.9,1,0,0,1,0,0,20,0,11.5875,14.07142857,13.9,-0.3,0.79,Graduate
9991,40,140,1,140,0,0,0,1,0,0,26,0,14,15.6,12.4,0.5,1.79,Graduate
9238,1,132,1,127.1,1,0,0,1,0,1,20,0,12.33333333,11.83333333,8.9,1.4,3.51,Graduate
9085,1,131,1,137,0,0,0,1,0,0,18,0,14,15.4,7.6,2.6,0.32,Graduate
9085,1,126,1,127.4,1,0,0,1,0,0,19,0,15.23076923,12.375,15.5,2.8,-4.06,Graduate
9853,1,133.1,1,97,1,0,0,1,0,0,23,0,11.6,11,12.7,3.7,-1.7,Dropout
9500,1,136,1,126.3,1,0,0,1,0,1,18,0,11.6,11.6,7.6,2.6,0.32,Graduate
9500,1,140,1,127.5,0,0,0,1,0,0,18,0,0,0,12.7,3.7,-1.7,Dropout
9500,1,135,1,126.6,0,0,0,1,0,1,19,0,12.90142857,13.09444444,11.1,0.6,2.02,Graduate
9991,1,160,1,120,0,0,0,1,0,0,30,0,14.14285714,14.8,7.6,2.6,0.32,Graduate
9085,39,140,1,140,1,0,0,1,0,0,29,0,0,0,15.5,2.8,-4.06,Dropout
9500,1,140,1,131.5,1,0,0,1,0,0,19,0,13.25375,13.25375,9.4,-0.8,-3.12,Graduate
9556,1,115,1,112.2,1,0,0,1,0,0,20,0,13.78571429,14.1,12.4,0.5,1.79,Graduate
9500,1,144,1,150.5,0,0,0,1,0,0,20,0,13.91666667,13.91666667,7.6,2.6,0.32,Graduate
9670,1,128,1,121,1,0,0,1,0,0,19,0,13.5,13.57142857,11.1,0.6,2.02,Graduate
9147,1,116,1,112.2,1,0,0,1,0,0,20,0,11.33333333,10.66666667,10.8,1.4,1.74,Enrolled
9085,1,135,1,129.4,1,0,0,1,0,0,21,0,0,0,10.8,1.4,1.74,Dropout
9670,1,121,1,114.4,0,0,0,1,0,0,19,0,11.5,14.6,11.1,0.6,2.02,Graduate
9500,1,134,1,120.3,1,0,0,1,0,1,18,0,12.08285714,12.08285714,10.8,1.4,1.74,Graduate
8014,1,120,1,120,0,0,0,1,0,1,27,0,11.83333333,12.8,15.5,2.8,-4.06,Graduate
9147,1,125,1,114.5,1,0,0,1,0,1,19,0,13.4,12.4,12.4,0.5,1.79,Graduate
9500,1,141,1,127.8,0,0,0,1,0,1,19,0,0,0,7.6,2.6,0.32,Dropout
9773,1,140,1,124.6,1,0,0,1,0,0,19,0,14.2,14.57142857,15.5,2.8,-4.06,Graduate
9500,1,144,1,130.3,1,0,0,1,0,1,18,0,13.81428571,13.81428571,12.7,3.7,-1.7,Graduate
9254,1,122,1,118.2,0,0,0,1,0,1,20,0,11.25,10.5,12.4,0.5,1.79,Enrolled
9670,1,130,1,118.8,0,0,0,1,0,1,18,0,14.5,13.66666667,12.7,3.7,-1.7,Graduate
9670,1,133.1,1,133,1,0,0,1,0,0,19,0,0,0,7.6,2.6,0.32,Dropout
9500,19,133.1,1,129,1,0,0,1,0,0,36,0,11.3,11.3,7.6,2.6,0.32,Graduate
9556,1,147,1,100,0,0,0,1,0,0,18,0,0,16,10.8,1.4,1.74,Enrolled
9130,1,127,1,120.7,1,0,1,1,0,0,18,0,12,12,12.7,3.7,-1.7,Enrolled
9500,1,136,1,132.5,1,0,0,1,0,0,19,0,12.3,12.3,12.7,3.7,-1.7,Graduate
9500,1,127,1,120.3,1,0,0,1,0,1,18,0,12.69428571,12.69428571,10.8,1.4,1.74,Graduate
9670,1,123,1,114.6,0,0,0,1,0,0,18,0,11,11,9.4,-0.8,-3.12,Graduate
9238,1,128,1,116.5,1,0,0,1,0,1,19,0,13,14.16666667,12.4,0.5,1.79,Graduate
9500,1,128,1,127.8,0,0,0,1,0,1,19,0,14.4125,16.05,13.9,-0.3,0.79,Graduate
9500,1,140,1,129.9,1,0,0,1,0,0,18,0,12.92875,14.0625,15.5,2.8,-4.06,Dropout
9773,1,121,1,118.9,1,0,0,1,0,0,20,0,13.33333333,12.8,11.1,0.6,2.02,Graduate
9254,1,122,1,114.3,1,0,0,1,0,1,20,0,12.8,12.8,12.4,0.5,1.79,Enrolled
9500,1,126,1,114.8,1,0,0,1,0,0,20,0,14.40285714,14.40285714,10.8,1.4,1.74,Graduate
9500,1,135,1,123,1,0,0,1,0,1,18,0,13.38142857,13.38142857,10.8,1.4,1.74,Graduate
9500,1,131,1,122.1,1,0,0,1,0,0,18,0,14.13125,13.98375,15.5,2.8,-4.06,Graduate
9085,1,140,1,123.7,0,0,0,1,0,0,19,0,11.71428571,12.6,9.4,-0.8,-3.12,Graduate
9147,1,131,1,132.4,1,0,0,1,0,0,19,0,11.8,11.25,9.4,-0.8,-3.12,Enrolled
8014,1,130,1,114.8,0,0,0,1,0,0,44,0,11.16666667,11,7.6,2.6,0.32,Graduate
9003,3,130,1,130,0,0,0,1,0,0,32,0,0,0,12.4,0.5,1.79,Dropout
9853,1,140,1,122.3,0,0,0,1,0,0,22,0,13.6,12,12.7,3.7,-1.7,Dropout
9003,1,130,1,152.4,1,0,0,1,0,0,36,0,13.84615385,14.09090909,8.9,1.4,3.51,Graduate
9773,1,125,1,120.1,0,0,0,1,0,1,18,0,12.5,13.33333333,16.2,0.3,-0.92,Graduate
9130,1,160,1,155.1,1,0,0,1,0,0,20,0,16.4,14.6,12.7,3.7,-1.7,Graduate
9070,1,130,1,124.5,0,0,0,1,0,1,20,0,13.81818182,13.45454545,11.1,0.6,2.02,Graduate
9238,1,144,1,126.9,0,0,0,1,0,0,19,0,10.6,10.5,15.5,2.8,-4.06,Graduate
9147,19,133.1,1,153.2,1,0,1,1,0,0,24,0,10.2,12.2,12.4,0.5,1.79,Graduate
9238,1,148,1,129.8,0,0,0,1,0,0,20,0,10.6,10.4,15.5,2.8,-4.06,Enrolled
8014,1,133.1,1,135,0,0,0,1,0,0,27,0,11.44444444,10.8,10.8,1.4,1.74,Dropout
9853,1,133,1,131.3,1,0,0,1,0,0,20,0,14.33333333,12.625,15.5,2.8,-4.06,Enrolled
9238,1,129,1,125.2,0,0,0,1,0,1,23,0,13,13.26666667,9.4,-0.8,-3.12,Graduate
9500,1,144,1,141.3,1,0,0,1,0,1,18,0,13.31,13.31,9.4,-0.8,-3.12,Graduate
9238,1,120,1,117.1,1,0,0,1,0,1,18,0,10.57142857,12.2,12.7,3.7,-1.7,Graduate
9500,1,144,1,126.5,1,0,0,1,0,1,20,0,13.48714286,13.48714286,10.8,1.4,1.74,Graduate
9254,1,132,1,120.1,0,0,0,1,0,1,20,0,12.33333333,11.83333333,13.9,-0.3,0.79,Graduate
9670,1,142,1,128.4,0,0,0,1,0,0,23,0,11.875,12.83333333,11.1,0.6,2.02,Dropout
9500,1,136,1,140,1,0,0,1,0,0,20,0,13.96666667,13.96666667,7.6,2.6,0.32,Graduate
9254,9,133.1,1,110,1,0,0,0,0,0,28,0,0,0,7.6,2.6,0.32,Dropout
9670,1,122,1,116.8,1,0,0,1,0,0,21,0,11.5,12.8,7.6,2.6,0.32,Graduate
9556,1,133.1,1,104.5,1,0,0,1,0,0,21,0,12.5,0,12.4,0.5,1.79,Dropout
9500,3,140,1,140,0,0,0,1,0,0,28,0,0,0,7.6,2.6,0.32,Dropout
9500,1,117,1,113.2,0,1,0,1,0,0,18,0,11.98,13.225,16.2,0.3,-0.92,Graduate
9238,1,128,1,118.6,1,0,0,1,0,1,21,0,13.2,11.8,8.9,1.4,3.51,Enrolled
9500,1,136,1,123.8,0,0,0,1,0,0,19,0,11.61428571,14.0375,13.9,-0.3,0.79,Graduate
9500,1,141,1,126.7,1,0,0,1,0,1,18,0,14.31428571,14.31428571,12.7,3.7,-1.7,Graduate
9500,1,130,1,133.8,0,0,0,1,0,0,19,0,0,0,7.6,2.6,0.32,Dropout
9085,39,140,1,140,0,0,0,1,0,0,20,0,12.66666667,13,13.9,-0.3,0.79,Enrolled
9500,1,102,1,100.6,1,0,0,1,0,1,20,0,12.76666667,12.12857143,12.4,0.5,1.79,Graduate
9853,1,126,1,132.7,0,0,0,1,0,1,18,0,12.66666667,12.2,10.8,1.4,1.74,Graduate
9670,1,125,1,106.6,1,0,0,1,0,0,20,0,11.5,10.57142857,10.8,1.4,1.74,Dropout
9670,1,120,1,140.4,0,0,0,1,0,0,31,0,11.4,11.75,13.9,-0.3,0.79,Dropout
9500,1,132,1,128.3,1,0,0,1,0,1,19,0,14.70625,14.4775,15.5,2.8,-4.06,Graduate
9500,1,128,1,118.6,1,0,0,1,0,1,19,0,11.81428571,13.54285714,13.9,-0.3,0.79,Graduate
9070,1,115,1,123.4,0,0,0,1,0,0,23,0,13,11.875,13.9,-0.3,0.79,Graduate
9670,1,125,1,124,0,0,0,1,0,0,19,0,14.85714286,13.33333333,12.4,0.5,1.79,Graduate
9500,1,137,1,121.3,1,0,0,1,0,0,20,0,12.6,12.6,7.6,2.6,0.32,Graduate
9085,1,101,1,101,1,0,1,1,0,0,22,0,13.33333333,11.4,12.4,0.5,1.79,Enrolled
9853,1,126,1,116.9,1,1,0,1,0,0,18,0,10.66666667,12.83333333,13.9,-0.3,0.79,Enrolled
9130,3,130,1,130,0,0,1,0,0,0,27,0,11.5,11,12.7,3.7,-1.7,Dropout
9556,19,100,1,120,0,0,0,1,0,0,29,0,10,0,12.7,3.7,-1.7,Dropout
9254,1,122,1,130.4,1,0,0,1,0,0,18,0,11.8,12.2,11.1,0.6,2.02,Graduate
9070,1,126,1,118.7,0,0,0,1,0,0,18,0,11.8,12.66666667,16.2,0.3,-0.92,Graduate
9500,1,128,1,131.5,0,0,0,1,0,0,18,0,12.77125,12.77125,9.4,-0.8,-3.12,Graduate
9085,1,134,1,120.4,1,0,0,1,0,0,20,0,11.33333333,12.6,9.4,-0.8,-3.12,Enrolled
9254,1,128,1,129.1,1,0,0,1,0,0,18,0,12.66666667,14.6,11.1,0.6,2.02,Graduate
9070,1,125,1,132,0,0,0,0,0,0,18,0,12.2,10.83333333,13.9,-0.3,0.79,Enrolled
9085,3,130,1,130,0,0,0,0,0,0,28,0,12,0,10.8,1.4,1.74,Dropout
